Country,Gender Equality Index,WORK,Participation,Segregation and quality of work,MONEY,Financial resources,Economic situation,KNOWLEDGE,Attainment and participation,Segregation,TIME,Care activities,Social activities,POWER,Political,Economic,Social,HEALTH,Status,Behaviour,Access,,FTE employment rate (%) W,FTE employment rate (%) M,FTE employment rate (%) T,Duration of working life (years) W,Duration of working life (years) M,Duration of working life (years) T,"Employed people in education, human health and social work activities (%) W","Employed people in education, human health and social work activities (%) M","Employed people in education, human health and social work activities (%) T",Ability to take one hour or two off during working hours to take care of personal or family matters (%) W,Ability to take one hour or two off during working hours to take care of personal or family matters (%) M,Ability to take one hour or two off during working hours to take care of personal or family matters (%) T,"Career Prospects Index (points, 0-100) W","Career Prospects Index (points, 0-100) M","Career Prospects Index (points, 0-100) T",Mean monthly earnings (PPS) W,Mean monthly earnings (PPS) M,Mean monthly earnings (PPS) T,Mean equivalised net income (PPS) W,Mean equivalised net income (PPS) M,Mean equivalised net income (PPS) T,Not at-risk-of-poverty (%) W,Not at-risk-of-poverty (%) M,Not at-risk-of-poverty (%) T,Income distribution S20/S80 (%) W,Income distribution S20/S80 (%) M,Income distribution S20/S80 (%) T,Graduates of tertiary education (%) W,Graduates of tertiary education (%) M,Graduates of tertiary education (%) T,People participating in formal or non-formal education (%) W,People participating in formal or non-formal education (%) M,People participating in formal or non-formal education (%) T,"Tertiary students in education, health and welfare, humanities and arts (%) W","Tertiary students in education, health and welfare, humanities and arts (%) M","Tertiary students in education, health and welfare, humanities and arts (%) T","People caring for and educating their children or grandchildren, elderly or people with disabilities, every day (%) W","People caring for and educating their children or grandchildren, elderly or people with disabilities, every day (%) M","People caring for and educating their children or grandchildren, elderly or people with disabilities, every day (%) T","People doing cooking and/or household, every day (%) W","People doing cooking and/or household, every day (%) M","People doing cooking and/or household, every day (%) T","Workers doing sporting, cultural or leisure activities outside of their home, at least daily or several times a week (%) W","Workers doing sporting, cultural or leisure activities outside of their home, at least daily or several times a week (%) M","Workers doing sporting, cultural or leisure activities outside of their home, at least daily or several times a week (%) T","Workers involved in voluntary or charitable activities, at least once a month (%) W","Workers involved in voluntary or charitable activities, at least once a month (%) M","Workers involved in voluntary or charitable activities, at least once a month (%) T",Share of ministers (%) W,Share of ministers (%) M,Share of ministers (%) T,Share of members of parliament (%) W,Share of members of parliament (%) M,Share of members of parliament (%) T,Share of members of regional assemblies (%) W,Share of members of regional assemblies (%) M,Share of members of regional assemblies (%) T,"Share of members of boards in largest quoted companies, supervisory board or board of directors (%) W","Share of members of boards in largest quoted companies, supervisory board or board of directors (%) M","Share of members of boards in largest quoted companies, supervisory board or board of directors (%) T",Share of board members of central bank (%) W,Share of board members of central bank (%) M,Share of board members of central bank (%) T,Share of board members of research funding organisations (%) W,Share of board members of research funding organisations (%) M,Share of board members of research funding organisations (%) T,Share of board members of publically owned broadcasting organisations (%)  W,Share of board members of publically owned broadcasting organisations (%)  M,Share of board members of publically owned broadcasting organisations (%)  T,Share of members of highest decision making body of the national Olympic sport organisations (%)  W,Share of members of highest decision making body of the national Olympic sport organisations (%)  M,Share of members of highest decision making body of the national Olympic sport organisations (%)  T,"Self-perceived health, good or very good (%) W","Self-perceived health, good or very good (%) M","Self-perceived health, good or very good (%) T",Life expectancy at birth (years) W,Life expectancy at birth (years) M,Life expectancy at birth (years) T,Healthy life years at birth (years) W,Healthy life years at birth (years) M,Healthy life years at birth (years) T,People who don't smoke and are not involved in harmful drinking (%) W,People who don't smoke and are not involved in harmful drinking (%) M,People who don't smoke and are not involved in harmful drinking (%) T,People doing physical activities and/or consuming fruits and vegetables (%) W,People doing physical activities and/or consuming fruits and vegetables (%) M,People doing physical activities and/or consuming fruits and vegetables (%) T,Population without unmet needs for medical examination (%) W,Population without unmet needs for medical examination (%) M,Population without unmet needs for medical examination (%) T,Population without unmet needs for dental examination (%) W,Population without unmet needs for dental examination (%) M,Population without unmet needs for dental examination (%) T,Population (number) W,Population (number) M,Population (number) T,Population (%) W,Population (%) M,Population (%) T
HU,51.7890743197229,66.4365033478393,76.9344838750298,57.3710091336562,69.8387873947795,52.4953253133641,92.9122011466328,54.3392427604448,59.6435634652601,49.5066547373281,55.1988145708974,71.5590114658945,42.5789717830925,21.9364459258141,15.8667203092759,30.9848529368232,21.4714904539187,85.8594929114229,85.8731362101061,76.7668291007423,96.0138824118613,,38.906797911,52.000368151,45.022471932,28.2,32.4,30.3,25.67476,6.24756,15.27226,16.46686,13.43911,14.987,63.5008667595972,64.4165769148588,63.974432311978,1144,1395,1273,8426,8786,8594,87.6,86.7,87.2,26.88157,24.54386,25.74391,20.319875297,16.467212739,18.464974397,12.228779755,13.047029906,12.622734045,32.71406,16.5987,25.5428,35.5498515462371,25.8420546628848,31.0672013755085,60.5343863247511,24.9397722484377,44.395682112212,16.6215,12.50315,14.63187,15.062777,8.372819,11.449002,6.4,93.6,100,8.99653979238754,91.0034602076125,100,10,90,100,7.5,92.5,100,26.0869565217391,73.9130434782609,100,0,100,100,25,75,100,9.44881889763779,90.5511811023622,100,53.7,61.9,57.6,78.7,71.6,75.15,60.5,59.2,59.85,75.72,59.39,68.07,32.67,37.73,35.05,91.5,90.9,91.2,92.8,92.7,92.8,4347587.33333333,3814768,8162355.33333333,53.2638822470606%,46.7361177529395%,100%
MT,57.8466403162638,68.2418830751305,63.1931583083781,73.6939683076794,80.5601268878069,69.5280451813904,93.3426795942282,66.2923618305354,60.2369316795497,72.9565254161611,58.6546162626605,57.9257982092011,59.3926042502679,25.02176685465,29.0851622758741,21.9382778124288,24.5516054585716,91.5504387641689,95.259371585915,81.6978035535281,98.5968856535195,,31.763872422,61.415084123,46.293357414,23.7,39,31.6,31.93548,10.89566,18.61421,36.53446,37.78581,37.28525,66.9962651226995,69.0372276249962,67.8169080645535,1821,2150,2019,16183,16977,16576,85.7,87.2,86.4,25.64169,24.82914,25.14353,14.475479356,14.819200475,14.646070943,14.375572016,13.318198798,13.85078909,52.54015,32.43041,43.71876,41.7434553556412,22.1846360054865,32.1735747368594,80.1247782242532,23.6615384044039,53.1323648637006,25.42043,26.18151,25.87537,13.503314,10.967265,11.812874,11.8811881188119,88.1188118811881,100,10.3658536585366,89.6341463414634,100,21.1920529801325,78.8079470198676,100,2.66666666666667,97.3333333333333,100,18.9189189189189,81.0810810810811,100,15.3846153846154,84.6153846153846,100,12.5,87.5,100,8.57142857142857,91.4285714285714,100,70.7,73.5,72.1,83,78.6,80.8,72.2,71.5,71.85,70,56.3,63.16,42.7,45.1,43.9,97.2,97.3,97.3,96.5,97,96.7,172646.666666667,168468.333333333,341115,50.6124523010324%,49.3875476989676%,100%
NL,73.99972572659,76.2349340696025,78.6370449770416,73.9061999887382,86.9715680025683,77.6058094467004,97.4676212354997,66.9499629191759,77.9513973776779,57.5011826043619,86.7035687518385,77.9721191875051,96.4127807816392,56.6061992771872,65.9612936529902,41.7809415580748,65.8149567723789,89.7320151543694,91.8113123652207,79.2888731495317,99.2507556629323,,35.322080522,58.974694071,46.40511787,36.8,42,39.5,38.56158,9.71648,23.00512,48.47107,56.28973,52.59208,62.412296511565,60.9764740044666,61.7315167716636,2295,2872,2591,20990,22019,21497,90.1,91.4,90.8,27.79808,27.66108,27.68092,24.461151175,28.336879907,26.368917017,23.212286184,23.370029826,23.29001254,48.87756,23.76791,36.68137,34.0318726105524,24.7552778370035,29.482028594353,80.54127774844,44.5997689954872,62.9132296850403,55.97448,58.32989,57.21074,37.50272,33.80454,35.502659,29.1666666666667,70.8333333333333,100,38.065233506301,61.934766493699,100,33.6666666666667,66.3333333333333,100,21,79,100,21.4285714285714,78.5714285714286,100,33.3333333333333,66.6666666666667,100,41.6666666666667,58.3333333333333,100,25.6410256410256,74.3589743589744,100,72.1,79.4,75.6,83,79.3,81.15,58.9,63.5,61.2,72.1706099045418,58.3952377829027,65.4338538479013,37.0034367007583,41.0463567109707,38.9452590734163,98.6,98.9,98.8,97.8,98.3,98,6742553.66666667,6495238.33333333,13237792,50.9341260737944%,49.0658739262056%,100%
AT,61.3405281160788,75.5799149265588,80.9092606678983,70.6016034895286,83.6222827411319,75.807788278617,92.242318759354,59.9135216438351,61.7885398799693,58.0954022014362,65.260657665373,61.0096180246918,69.8079020457615,30.7755910838473,60.3240602183682,11.8320993776148,40.8382228884499,91.5366704656071,91.6946272393797,84.6209053110617,98.8470647932081,,41.297147735,61.200287039,50.509471049,34.1,38.8,36.5,25.26657,7.57611,15.86241,35.5282,36.35405,35.92377,65.4426578292294,64.334164293432,64.8686317268944,1926,2574,2310,22971,24468,23698,85.1,87.6,86.3,23.52837,23.54308,23.49837,13.296259256,18.483965019,15.801900474,19.702141517,18.555320985,19.148231769,45.36214,23.18974,35.03843,27.2722239370293,12.7470414553438,20.2698411338988,69.4179014502458,28.0292140216982,49.9531167431929,24.59495,25.25767,24.91286,23.057435,32.43532,28.071676,33.7962962962963,66.2037037037037,100,29.0333560245065,70.9666439754935,100,31.6666666666667,68.3333333333333,100,11.6666666666667,88.3333333333333,100,0,100,100,30.2325581395349,69.7674418604651,100,20,80,100,13.5922330097087,86.4077669902913,100,68.4,71.7,70,83.6,78.4,81,62.5,60.2,61.35,65.31,53.26,59.44,51.48,54.71,53.06,98.8,98.6,98.7,97.3,96.4,96.8,3575283.66666667,3325756.66666667,6901040.33333333,51.8078940851478%,48.1921059148522%,100%
PL,56.85556066918,66.5506434794095,78.3266346888802,56.5451096567059,70.3341277113022,56.2345165450529,87.9689170430854,56.5426163538623,61.5485572098958,51.9438246657394,55.2640284251451,65.6472446222567,46.5230925585534,34.7863926567799,43.4573987615536,33.8452715059255,28.6197908057938,81.7056064866022,85.8793113791544,67.885152047523,93.5604335541386,,41.365885365,58.121290234,49.341608796,29.5,34.5,32.1,23.64656,5.09652,13.35283,16.14351,18.83415,17.40456,59.24976683546,60.1043228592513,59.7057363003959,1248,1482,1371,10025,10340,10176,83.7,83.6,83.7,21.36356,19.90086,20.63508,22.092873847,17.067723744,19.687357116,14.10428387,13.607203337,13.866333657,38.6611,18.46466,30.55342,38.1481770890659,23.5744402906061,31.2903436927201,74.5135655202954,27.7083542276238,52.9605310347083,16.90528,21.30371,18.97768,5.983501,6.017325,6.002112,23.9884393063584,76.0115606936416,100,20.9821428571429,79.0178571428571,100,24,76,100,11.6666666666667,88.3333333333333,100,24,76,100,20.9677419354839,79.0322580645161,100,21.4285714285714,78.5714285714286,100,2.58620689655172,97.4137931034483,100,54.3,61.6,57.7,81.1,72.6,76.85,62.8,59.1,60.95,74.47,51.89,64.13,23.42,26.24,24.72,84.7,87.1,85.8,91.2,90.8,91,16179902,14792449,30972351,52.2398251266105%,47.7601748733895%,100%
PT,54.4307269363359,71.3956185152855,84.1236961162602,60.5933236235315,71.7324396428561,60.6847837879761,84.7913196015294,54.8774179194324,59.075786873274,50.9774165846356,45.9891389930402,69.4720668029769,30.4439036097677,29.7091001429015,42.3587779911031,12.5501390237663,49.32607213155,84.391266211044,84.5837038877611,75.4696801583766,94.1528132435912,,42.122347661,52.5826022,47.029253939,35,38.8,36.9,26.75831,6.45654,16.23084,23.40926,28.32467,25.73652,56.9928470322521,55.6279034566574,56.277099082769,1413,1666,1541,12075,12439,12247,82.1,83.3,82.7,17.40406,16.98646,17.19931,16.089754673,12.306513148,14.309480419,15.709060948,15.892023288,15.795157261,41.6693,19.0728,31.15973,37.9625163464725,28.5415698401234,33.4695596692734,81.3595559794961,28.9535306031405,57.4973562528043,10.26821,19.56218,14.66871,3.91236,2.679524,3.256763,15.7377049180328,84.2622950819672,100,29.4202898550725,70.5797101449275,100,23.6666666666667,76.3333333333333,100,6.83333333333333,93.1666666666667,100,6.25,93.75,100,33.3333333333333,66.6666666666667,100,33.3333333333333,66.6666666666667,100,13.2075471698113,86.7924528301887,100,42.7,54,48.1,83.6,77.3,80.45,62.6,64.5,63.55,84.5,62.63,74.28,29.69,34.96,32.15,94.3,94.4,94.3,82.7,83.6,83.1,4578483.66666667,4052000,8630483.66666667,53.0501399863608%,46.9498600136393%,100%
RO,51.1647500984747,67.767593333726,78.5218520415812,58.4862250041344,59.2105488846652,42.7244327611039,82.0581777838155,50.226268696835,52.6596573062811,47.9053263209475,53.159650040916,78.1415165854699,36.1644938050528,28.8011754175881,26.4507347107141,20.3510645543605,44.3818871984235,70.1901922597434,88.459799257932,42.4624760498102,92.0614967816999,,41.849722004,57.794508693,49.529027728,29.5,35.2,32.4,14.12426,3.45812,8.17422,18.15245,20.17113,19.21346,67.1055338450622,66.0170812139411,66.5864913836859,860,945,906,4343,4472,4405,79.1,79.4,79.2,16.29981,15.45329,15.87617,11.702192457,12.025123382,11.8577653,9.4480455288,10.097238119,9.7607958092,26.78071,14.82252,21.31816,42.0903532584078,27.8642286290755,35.250838964823,67.6886792449833,41.6432698390979,55.308971191337,6.32424,8.42594,7.41159,6.473797,8.396631,7.558592,15.8301158301158,84.1698841698842,100,10.377043710377,89.622956289623,100,15,85,100,9.83333333333333,90.1666666666667,100,11.1111111111111,88.8888888888889,100,73.3333333333333,26.6666666666667,100,29.1666666666667,70.8333333333333,100,10.6382978723404,89.3617021276596,100,66.3,74.8,70.3,78.1,70.9,74.5,57.7,57.6,57.65,73.36,36.16,55.42,7.38,16.29,11.68,85.3,89.4,87.2,86.3,88.4,87.3,8450247.33333333,7824898.33333333,16275145.6666667,51.9211778893039%,48.0788221106961%,100%
SI,66.0582546008328,71.303955799499,83.6936620473834,60.7483767382343,81.2720440212404,68.3374625165695,96.6548200087019,54.9305184720062,67.0732226233463,44.9860874666422,72.3654733740801,72.3285725083968,72.4023930659872,51.4639121157952,46.2505164578899,56.3686027239283,52.2822818501388,87.300041017706,87.9155607773805,75.8686277586232,99.7505648520325,,44.842661829,56.707447901,50.640509805,32.1,34.9,33.6,25.33019,5.22209,14.45118,25.11377,31.82536,28.49103,61.4515476638829,60.4465468815294,60.9544249522236,1709,1795,1755,15149,15514,15329,85.2,87.8,86.5,28.6148,28.99783,28.78499,23.971978241,18.360685567,21.214555409,21.339894715,18.939705913,20.16042756,36.21178,15.16413,27.31556,36.7741882798147,28.137573478903,32.6092378634383,79.3720520375114,31.951765824125,56.3459214101668,41.3548,42.72933,42.04953,16.650084,27.721311,22.629431,27.1070615034169,72.8929384965831,100,21.451509312781,78.548490687219,100,21.9681011134517,78.0318988865483,100,17.3333333333333,82.6666666666667,100,40,60,100,42.8571428571429,57.1428571428571,100,30.7692307692308,69.2307692307692,100,5.96026490066225,94.0397350993377,100,59.7,66.7,63.1,83.3,77.1,80.2,55.6,56.5,56.05,72.15,54.03,63.28,37.03,45.59,41.26,99.7,99.6,99.6,98.7,98.6,98.6,866461.333333333,835053.333333333,1701514.66666667,50.9229423823166%,49.0770576176834%,100%
SK,52.4288598599953,64.8871121487788,78.8431993814825,53.4014012119992,72.0564341554024,53.8858822194546,96.3541745878164,59.5616621802391,58.7936507734806,60.3397059886796,43.4324401797973,62.4898605025236,30.186927043876,25.4227724347158,28.3894334850177,23.7292231565953,24.3909369306471,84.9546539638171,86.1025673155674,73.0513608023933,97.4803577623763,,42.257571078,58.38851601,50.021804777,29.7,35.6,32.8,25.28523,4.55696,13.68398,11.00466,15.08356,13.02926,66.7613239660713,65.701644686066,66.231232256836,1024,1292,1161,10658,11093,10867,87.9,88.2,88.1,27.87845,27.17496,27.49996,16.830959166,14.640883272,15.774849803,13.441559458,12.566159445,13.019408396,47.0892,24.09463,37.80144,37.4753468954555,22.5364618060388,30.3356914688611,59.3411843568741,19.316410906295,40.1933428693429,10.56784,19.87049,15.20507,7.085062,3.207603,4.904591,11.6455696202532,88.3544303797468,100,17.3140954495006,82.6859045504994,100,15.3333333333333,84.6666666666667,100,16.8333333333333,83.1666666666667,100,7.69230769230769,92.3076923076923,100,16.6666666666667,83.3333333333333,100,11.1111111111111,88.8888888888889,100,10.1010101010101,89.8989898989899,100,60.7,71,65.6,79.9,72.5,76.2,53.1,53.4,53.25,75.57,53.15,64.76,32.95,39.69,36.2,93.9,94.9,94.4,96.1,95.8,95.9,2275060,2107832.66666667,4382892.66666667,51.9077279099846%,48.0922720900154%,100%
FI,74.4159627400636,74.8035615582815,89.2055918116714,62.7267047744814,84.8147379824195,76.1973543613117,94.4066869423869,59.5309955979696,79.4715456102403,44.5938154300703,81.0081252586389,85.9845918639009,76.3196779291151,73.1548377704781,86.2998650547786,61.9667036934418,73.2083541833856,89.3080343221186,90.1975934288021,81.916466340034,96.4063036807858,,47.603433219,55.941684037,51.537000324,36.7,38,37.4,39.3251,8.58977,23.51804,26.65139,50.72445,38.51418,66.6999528721957,65.4141471847251,66.0766995522645,2232,2818,2502,20309,21155,20720,85.9,86.8,86.3,26.9634,25.89608,26.41364,32.914144918,26.643147793,29.871591567,33.359156506,26.646649848,30.013611981,50.60885,17.53925,35.28829,26.8767294174895,20.2516261915219,23.6604898692066,74.855682383424,56.1753915089191,65.80412973498,60.08725,44.47908,52.37025,17.789282,17.810066,17.799902,47.6063829787234,52.3936170212766,100,42.375,57.625,100,43.3333333333333,56.6666666666667,100,27.8333333333333,72.1666666666667,100,36.1111111111111,63.8888888888889,100,46.6666666666667,53.3333333333333,100,44.8275862068966,55.1724137931034,100,21.5686274509804,78.4313725490196,100,66,68.2,67.1,83.7,77.7,80.7,56.2,57.3,56.75,69.85,45.74,58.38,60.11,56.87,58.56,92.8,95.1,94,93.6,94.5,94,2219415.66666667,2100059.33333333,4319475,51.3816069468319%,48.6183930531681%,100%
SE,79.7222705742025,81.3791135277794,93.8311367753965,70.579557555821,85.2809726225858,77.4401646150811,93.9156615640494,70.922031188747,75.5758479808365,66.5547875719904,83.4612345046319,82.6202310676268,84.3107986388405,75.2499757281404,92.9986808578852,52.5843228496631,87.133672400355,93.0490928947043,95.6841986686818,89.3494882846762,94.2332429830156,,55.347504924,64.524530546,59.5815004,39.3,41.8,40.6,43.24995,10.97691,26.3254,34.94434,47.1225,41.26658,68.0913787990912,66.674081183242,67.4109494986266,2267,2720,2486,20723,21755,21225,84,87.6,85.8,26.58333,26.19036,26.1949,33.943685207,24.612730231,29.224113759,38.832624413,27.207421443,32.951681372,53.5323,28.64324,43.50559,25.5718388437879,18.0550790997722,21.8520275163691,74.145428638012,51.6516451142465,63.0362342470521,50.99135,55.03575,53.09408,23.29317,30.485323,27.071568,51.3888888888889,48.6111111111111,100,44.3170964660936,55.6829035339064,100,47,53,100,25.5,74.5,100,27.4509803921569,72.5490196078431,100,59.7826086956522,40.2173913043478,100,48.3870967741936,51.6129032258065,100,42.4528301886793,57.5471698113208,100,78.9,83,80.9,83.8,79.9,81.85,65.5,67,66.25,76.25,61.25,68.75,57.97,55.81,56.87,87.1,89.9,88.5,91.4,91,91.2,3822612.33333333,3740020,7562632.33333333,50.5460554585557%,49.4539445414443%,100%
UK,68.8740237015312,75.3649691825455,81.5963755794157,69.6094469828253,80.4777600693262,75.0676366074434,86.2777910492233,73.4504327164668,81.7406619041058,66.0010078284579,73.1693460081575,80.8044315472743,66.2556878718871,41.9575335358397,45.7399404609441,22.9996381395244,70.212308596368,93.6700034026845,94.3465086898285,88.4871681715774,98.4454112692001,,41.015809992,58.617213837,49.175424727,35.2,41.1,38.2,38.31002,10.76388,23.59701,29.68578,36.53059,33.37924,67.1383832310682,69.1836745609719,68.0873270614372,2284,3103,2698,19227,19941,19575,84.2,84.4,84.3,20.67297,18.49943,19.58096,34.525231072,33.075767393,33.807445453,21.45984641,19.600680947,20.554844819,52.62625,28.51374,42.08207,38.5426577854666,25.9480484745908,32.4308243718452,84.5673294261803,57.2651618435163,71.3305829389222,33.41384,35.75643,34.66769,15.5725,12.73651,14.058013,17.5051688490696,82.4948311509304,100,22.2521027636322,77.7478972363678,100,31,69,100,17.6666666666667,82.3333333333333,100,5.66037735849057,94.3396226415094,100,39.3617021276596,60.6382978723404,100,54.5454545454545,45.4545454545455,100,20.9090909090909,79.0909090909091,100,73.2,76.4,74.7,82.8,79.1,80.95,64.5,64.6,64.55,73.62,58.51,66.61,55.04,55.4,55.21,97,97.5,97.3,96,96.1,96.1,25701253.6666667,24284230,49985483.6666667,51.4174351858994%,48.5825648141006%,100%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,,Source:,,
,,,,,,,,,,,,,,,,,,,,,,,"Eurostat, EU LFS, 2012",,,"Eurostat, EU LFS, (lfsi_dwl_a), 2012",,,"Eurostat, EU LFS, (lfsa_egan2), 2012",,,"Eurofound, EWCS, 2015",,,"Eurofound, EWCS, 2015",,,"Eurostat, SES, (earn_ses14_20), 2010",,,"Eurostat, EU SILC, (ilc_di03), 2012",,,"Eurostat, EU SILC, (ilc_li02), 2012",,,"Eurostat, EU SILC, 2012",,,"Eurostat, EU LFS, 2012",,,"Eurostat, EU LFS, 2012",,,"Eurostat, Education statistics, (educ_uoe_enrt03), 2012",,,"Eurofound, EQLS, 2012",,,"Eurofound, EQLS, 2012",,,"Eurofound, EWCS, 2015",,,"Eurofound, EWCS, 2010",,,"EIGE, WMID, 2011-2012-2013",,,"EIGE, WMID, 2011-2012-2013",,,"EIGE, WMID, 2011-2012-2013",,,"EIGE, WMID, 2011-2012-2013",,,"EIGE, WMID, 2011-2012-2013",,,"EIGE, WMID, 2016",,,"EIGE, WMID, 2014",,,"EIGE, WMID, 2015",,,"Eurostat, EU SILC, (hlth_silc_01), 2012",,,"Eurostat, Mortality data, ([hlth_hlye), 2012",,,"Eurostat, Mortality data, (hlth_hlye), 2012",,,"Eurostat, EHIS, 2014",,,"Eurostat, EHIS, 2014",,,"Eurostat, EU SILC, (hlth_silc_08), 2012",,,"Eurostat, EU SILC, (hlth_silc_09), 2012",,,"Eurostat, population statistics (average 2011, 2012, 2013)",,,"Eurostat, population statistics (average 2011, 2012, 2013)",,
,,,,,,,,,,,,,,,,,,,,,,,Eurostat calculations according to EIGE's request,,,,,,,,,EIGE's calculation with microdata,,,Calculated by Eurofound,,,,,,EU-28: Non-weighted average,,,,,,Eurostat calculations according to EIGE's request,,,Eurostat calculations according to EIGE's request,,,Eurostat calculations according to EIGE's request,,,,,,EIGE's calculation with microdata,,,EIGE's calculation with microdata,,,EIGE's calculation with microdata,,,EIGE's calculation with microdata,,,National governments (all ministers: junior ministers + senior ministers),,,National parliaments (both houses),,,"Regional assemblies, if regional assemblies do not exist in the country, local level politics are included. Local level politics, 2013",,,EIGE's calculation,,,EIGE's calculation,,,EIGE's calculation,,,EIGE's calculation,,,Data collected by EIGE,,,HR (M) 2011,,,SE 2011,,,SE 2011,,,Eurostat calculations according to EIGE's request,,,Eurostat calculations according to EIGE's request,,,,,,,,,(1) Population on 1 January by broad age group and sex (demo_pjanbroad),,,(1) Population on 1 January by broad age group and sex (demo_pjanbroad),,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EE (W), LV (W), HU (W), UK (W, M, T): low reliability ",,,"CZ (W, M, T), DK (1), LV (W), HU (W), FI (W, T): low reliability",,,,,,,,,,,,,,,,,,EIGE's calculation,,,EIGE's calculation,,,EIGE's calculation,,,,,,,,,,,,,,,,,,,,,Total: Average of Women and Men,,,Total: Average of Women and Men,,,"FR, NL: EIGE estimation",,,"FR, NL: EIGE estimation",,,,,,,,,(2) Population on 1 January by age and sex (demo_pjan),,,(2) Population on 1 January by age and sex (demo_pjan),,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU-28: Non-weighted average  ,,,EU-28: Non-weighted average  ,,,,,,,,,,,,,,
